curve_num,model,n,n_unique_time,dynamic_range,rss,aic,bic,params,Species,Temp,Medium,PopBio_units,min_aic_curve,min_bic_curve,delta_aic,delta_bic
235,logistic,6,6,2917.19262415093,5479855.919993549,88.34897938427113,87.7242577919553,"2918.19,22.4719,2743.18",Serratia marcescens,15,UHT Double Cream,N,60.48865806077448,59.65569593768669,27.86032132349665,28.06856185426861
235,gompertz,6,6,2917.19262415093,5479855.91986382,88.3489793841291,87.72425779181326,"2918.2,0.645566,2766.37",Serratia marcescens,15,UHT Double Cream,N,60.48865806077448,59.65569593768669,27.86032132335461,28.06856185412657
236,quadratic,19,19,452.9647462891605,10699.151327734704,126.33613373648627,129.1694506739856,"-21.0597,0.268811,0.00097917",Arthrobacter sp. 77,0,TGE agar,CFU,116.44697764750642,119.28029458500572,9.88915608897986,9.889156088979888
236,cubic,19,19,452.9647462891605,6263.838839947565,118.16408107371468,121.94183699038044,"10.6146,-0.454152,0.00400714,-3.30779e-06",Arthrobacter sp. 77,0,TGE agar,CFU,116.44697764750642,119.28029458500572,1.7171034262082685,2.6615424053747176
236,logistic,19,19,452.9647462891605,8647.82240593057,122.2918530376582,125.1251699751575,"508.5,0.0105548,397.56",Arthrobacter sp. 77,0,TGE agar,CFU,116.44697764750642,119.28029458500572,5.844875390151785,5.844875390151785
236,gompertz,19,19,452.9647462891605,6357.800751341109,116.44697764750642,119.28029458500572,"627.392,0.00528281,374.977",Arthrobacter sp. 77,0,TGE agar,CFU,116.44697764750642,119.28029458500572,0.0,0.0
237,quadratic,13,13,590.2656295985004,48588.98490800831,112.94063612381689,114.6354841962015,"-86.47,2.35684,-0.00217309",Arthrobacter sp. 77,7,TGE agar,CFU,103.8197465469501,105.51459461933472,9.120889576866787,9.120889576866787
237,cubic,13,13,590.2656295985004,23712.42352007676,105.61446540919655,107.8742628390427,"-11.1944,0.0496746,0.0106615,-1.83471e-05",Arthrobacter sp. 77,7,TGE agar,CFU,103.8197465469501,105.51459461933472,1.7947188622464552,2.3596682197079843
237,logistic,13,13,590.2656295985004,27882.39810306025,105.72041974554604,107.41526781793068,"509.021,0.021134,180.834",Arthrobacter sp. 77,7,TGE agar,CFU,103.8197465469501,105.51459461933472,1.900673198595939,1.9006731985959675
237,gompertz,13,13,590.2656295985004,24089.83498598153,103.8197465469501,105.51459461933472,"519.608,0.0144826,149.871",Arthrobacter sp. 77,7,TGE agar,CFU,103.8197465469501,105.51459461933472,0.0,0.0
238,quadratic,7,7,278.5524461150419,6609.053523382817,53.95199909459619,53.78972954176213,"-41.8313,5.21347,-0.0186001",Arthrobacter sp. 77,20,TGE agar,CFU,44.18837918534668,44.02610963251262,9.763619909249506,9.763619909249506
238,cubic,7,7,278.5524461150419,4236.6655772841,52.83935168529632,52.622992281517575,"-9.0913,0.209482,0.10665,-0.000805684",Arthrobacter sp. 77,20,TGE agar,CFU,44.18837918534668,44.02610963251262,8.650972499949638,8.596882649004954
238,logistic,7,7,278.5524461150419,2484.324156620649,47.10292048322847,46.94065093039441,"262.31,0.124178,41.5801",Arthrobacter sp. 77,20,TGE agar,CFU,44.18837918534668,44.02610963251262,2.91454129788179,2.91454129788179
238,gompertz,7,7,278.5524461150419,1638.264763810912,44.18837918534668,44.02610963251262,"269.655,0.0805153,36.6101",Arthrobacter sp. 77,20,TGE agar,CFU,44.18837918534668,44.02610963251262,0.0,0.0
239,quadratic,10,10,260.1173210434014,5334.5025437117765,68.79365822479005,69.70141350377219,"-31.3721,3.28478,-0.00910575",Arthrobacter sp. 77,30,TGE agar,CFU,47.25057084499065,48.15832612397279,21.543087379799402,21.543087379799395
239,cubic,10,10,260.1173210434014,5235.007641292432,70.60538489964242,71.81572527161859,"-27.0813,2.96476,-0.00476059,-1.42753e-05",Arthrobacter sp. 77,30,TGE agar,CFU,47.25057084499065,48.15832612397279,23.35481405465177,23.657399147645798
239,logistic,10,10,260.1173210434014,821.9299240665976,50.09070047900848,50.99845575799061,"254.053,0.070394,61.3655",Arthrobacter sp. 77,30,TGE agar,CFU,47.25057084499065,48.15832612397279,2.840129634017835,2.8401296340178206
239,gompertz,10,10,260.1173210434014,618.7134104407153,47.25057084499065,48.15832612397279,"255.696,0.0510183,53.2204",Arthrobacter sp. 77,30,TGE agar,CFU,47.25057084499065,48.15832612397279,0.0,0.0
240,quadratic,17,17,0.0529776507789701,0.0021827283965434,-146.32668050250868,-143.82704047034002,"2.71599,-0.000114129,2.30556e-07",Arthrobacter sp. 77,37,TGE agar,CFU,-147.50250942813065,-144.16965605190578,1.1758289256219712,0.34261558156575234
240,cubic,17,17,0.0529776507789701,0.0018107881384112,-147.50250942813065,-144.16965605190578,"2.72682,-0.000339611,1.15864e-06,-1.00584e-09",Arthrobacter sp. 77,37,TGE agar,CFU,-147.50250942813065,-144.16965605190578,0.0,0.0
240,logistic,17,17,0.0529776507789701,0.0029240305123757,-141.35609598295608,-138.85645595078742,"5.44077,2.2702e-05,601.724",Arthrobacter sp. 77,37,TGE agar,CFU,-147.50250942813065,-144.16965605190578,6.1464134451745736,5.313200101118355
240,gompertz,17,17,0.0529776507789701,0.0029240347570605,-141.35607130483146,-138.8564312726628,"7.39478,1.13508e-05,601.713",Arthrobacter sp. 77,37,TGE agar,CFU,-147.50250942813065,-144.16965605190578,6.146438123299191,5.313224779242972
241,quadratic,13,13,131.69051117654453,2293.3853202615715,73.24685439237376,74.94170246475838,"-34.9558,0.316591,8.48346e-05",Arthrobacter sp. 88,0,TGE agar,CFU,42.94914328851662,44.64399136090123,30.29771110385714,30.297711103857146
241,cubic,13,13,131.69051117654453,205.4974572309073,43.88629593673764,46.14609336658378,"61.9049,-1.09643,0.00543297,-5.84759e-06",Arthrobacter sp. 88,0,TGE agar,CFU,42.94914328851662,44.64399136090123,0.9371526482210157,1.502102005682545
241,logistic,13,13,131.69051117654453,223.0043212078144,42.94914328851662,44.64399136090123,"141.72,0.019029,313.523",Arthrobacter sp. 88,0,TGE agar,CFU,42.94914328851662,44.64399136090123,0.0,0.0
241,gompertz,13,13,131.69051117654453,333.8603017629918,48.19505276774024,49.889900840124845,"148.222,0.0124673,284.407",Arthrobacter sp. 88,0,TGE agar,CFU,42.94914328851662,44.64399136090123,5.24590947922362,5.245909479223613
242,quadratic,9,9,189.52975389465072,1252.9181408234335,50.4240544039,51.01572813590866,"-12.0568,1.04253,-0.00124349",Arthrobacter sp. 88,7,TGE agar,CFU,32.84511935082717,33.43679308283583,17.578935053072833,17.578935053072833
242,cubic,9,9,189.52975389465072,621.7926151833593,46.118438393331765,46.907336702676645,"-2.34462,0.494659,0.00315721,-8.82691e-06",Arthrobacter sp. 88,7,TGE agar,CFU,32.84511935082717,33.43679308283583,13.273319042504596,13.470543619840818
242,logistic,9,9,189.52975389465072,233.5744987987472,35.30648851401792,35.89816224602658,"188.103,0.0260509,128.765",Arthrobacter sp. 88,7,TGE agar,CFU,32.84511935082717,33.43679308283583,2.461369163190753,2.461369163190753
242,gompertz,9,9,189.52975389465072,177.68558576613503,32.84511935082717,33.43679308283583,"194.101,0.0171094,106.867",Arthrobacter sp. 88,7,TGE agar,CFU,32.84511935082717,33.43679308283583,0.0,0.0
243,quadratic,14,14,1305.5289898510366,762243.6507694257,158.66949887853676,160.58667086738254,"-103.72,15.26,-0.0478701",Arthrobacter sp. 88,20,TGE agar,CFU,147.35192704182978,149.26909903067556,11.317571836706975,11.317571836706975
243,cubic,14,14,1305.5289898510366,543657.9511477383,155.93825525071415,158.49448456917517,"-371.67,28.3337,-0.165085,0.000278644",Arthrobacter sp. 88,20,TGE agar,CFU,147.35192704182978,149.26909903067556,8.586328208884368,9.225385538499609
243,logistic,14,14,1305.5289898510366,339633.8983459651,147.35192704182978,149.26909903067556,"952.855,0.555156,47.682",Arthrobacter sp. 88,20,TGE agar,CFU,147.35192704182978,149.26909903067556,0.0,0.0
243,gompertz,14,14,1305.5289898510366,339634.29241584725,147.35194328571822,149.269115274564,"952.882,0.804417,46.6753",Arthrobacter sp. 88,20,TGE agar,CFU,147.35192704182978,149.26909903067556,1.6243888438793874e-05,1.6243888438793874e-05
244,quadratic,11,11,956.954135465175,64587.000913292286,101.45660489718722,102.65029071558232,"-533.515,14.6732,-0.0380141",Arthrobacter sp. 88,30,TGE agar,CFU,89.77890794702932,91.3704890382228,11.677696950157895,11.279801677359515
244,cubic,11,11,956.954135465175,18626.516258770636,89.77890794702932,91.3704890382228,"-141.354,2.56102,0.0542621,-0.000200527",Arthrobacter sp. 88,30,TGE agar,CFU,89.77890794702932,91.3704890382228,0.0,0.0
244,logistic,11,11,956.954135465175,134245.40483564505,109.50482461632068,110.6985104347158,"816.114,0.0846709,81.9908",Arthrobacter sp. 88,30,TGE agar,CFU,89.77890794702932,91.3704890382228,19.72591666929135,19.328021396493
244,gompertz,11,11,956.954135465175,129838.33533220622,109.13765119230597,110.33133701070106,"823.662,0.0448456,75.3133",Arthrobacter sp. 88,30,TGE agar,CFU,89.77890794702932,91.3704890382228,19.358743245276642,18.960847972478263
245,quadratic,16,16,0.0606083929988097,0.0025680974955182,-133.7948584091265,-131.47709224240717,"2.73497,0.00013935,-1.79088e-07",Arthrobacter sp. 88,37,TGE agar,CFU,-133.7948584091265,-131.47709224240717,0.0,0.0
245,cubic,16,16,0.0606083929988097,0.0024512572716128,-132.53988697929873,-129.4495320903396,"2.74033,1.59817e-05,3.33649e-07,-5.5762e-10",Arthrobacter sp. 88,37,TGE agar,CFU,-133.7948584091265,-131.47709224240717,1.2549714298277763,2.027560152067565
245,logistic,16,16,0.0606083929988097,0.0029932929170406,-131.3435185563087,-129.02575238958937,"5.5037,1.75728e-05,180.298",Arthrobacter sp. 88,37,TGE agar,CFU,-133.7948584091265,-131.47709224240717,2.451339852817796,2.451339852817796
245,gompertz,16,16,0.0606083929988097,0.0029932934936456,-131.34351547419203,-129.0257493074727,"7.47862,8.78832e-06,154.677",Arthrobacter sp. 88,37,TGE agar,CFU,-133.7948584091265,-131.47709224240717,2.4513429349344733,2.4513429349344733
246,quadratic,18,18,520.752333638001,19063.4096262769,131.37277726346824,134.04389253715672,"54.6931,-0.958356,0.00280299",Arthrobacter sp. 62,0,TGE agar,CFU,112.90984204443691,115.5809573181254,18.462935219031323,18.462935219031323
246,cubic,18,18,520.752333638001,7938.444376835666,117.6038153870632,121.16530241864788,"-2.46213,0.240557,-0.00210342,5.30322e-06",Arthrobacter sp. 62,0,TGE agar,CFU,112.90984204443691,115.5809573181254,4.693973342626279,5.584345100522484
246,logistic,18,18,520.752333638001,6834.970458329204,112.90984204443691,115.5809573181254,"922.821,0.0126018,577.357",Arthrobacter sp. 62,0,TGE agar,CFU,112.90984204443691,115.5809573181254,0.0,0.0
246,gompertz,18,18,520.752333638001,9050.088110340132,117.96284426459276,120.63395953828126,"1416.98,0.0051491,601.626",Arthrobacter sp. 62,0,TGE agar,CFU,112.90984204443691,115.5809573181254,5.053002220155847,5.053002220155861
247,quadratic,12,12,741.2541205748887,118614.23617450286,116.38470172502738,117.8394216743914,"-155.976,2.90171,-0.00195824",Arthrobacter sp. 62,7,TGE agar,CFU,93.05286403757064,94.50758398693463,23.33183768745674,23.33183768745677
247,cubic,12,12,741.2541205748887,18076.20916744224,95.80934350678396,97.74897010593598,"20.9545,-2.03482,0.0248638,-3.80111e-05",Arthrobacter sp. 62,7,TGE agar,CFU,93.05286403757064,94.50758398693463,2.7564794692133177,3.2413861190013478
247,logistic,12,12,741.2541205748887,16971.86048954541,93.05286403757064,94.50758398693463,"712.779,0.0267206,221.512",Arthrobacter sp. 62,7,TGE agar,CFU,93.05286403757064,94.50758398693463,0.0,0.0
247,gompertz,12,12,741.2541205748887,31051.844866768733,100.30208222169068,101.75680217105467,"732.421,0.0164354,193.536",Arthrobacter sp. 62,7,TGE agar,CFU,93.05286403757064,94.50758398693463,7.249218184120039,7.249218184120039
248,quadratic,9,9,712.3570227397947,135476.77397124047,92.5739782572029,93.16565198921155,"-162.082,13.0183,-0.0475286",Arthrobacter sp. 62,20,TGE agar,CFU,64.41490719407702,65.00658092608566,28.15907106312588,28.159071063125893
248,cubic,9,9,712.3570227397947,29405.87323985487,80.82552613492037,81.61442444426524,"23.4792,-10.2151,0.470075,-0.00292394",Arthrobacter sp. 62,20,TGE agar,CFU,64.41490719407702,65.00658092608566,16.41061894084335,16.60784351817958
248,logistic,9,9,712.3570227397947,5929.942652022844,64.41490719407702,65.00658092608566,"671.317,0.234565,48.791",Arthrobacter sp. 62,20,TGE agar,CFU,64.41490719407702,65.00658092608566,0.0,0.0
248,gompertz,9,9,712.3570227397947,7524.929913168004,66.55876978535488,67.15044351736356,"673.352,0.170396,46.2781",Arthrobacter sp. 62,20,TGE agar,CFU,64.41490719407702,65.00658092608566,2.143862591277866,2.1438625912778946
249,quadratic,10,10,0.04157400195484,0.001717428227668,-80.69512416574534,-79.7873688867632,"2.7902,-0.000144072,2.51943e-07",Arthrobacter sp. 62,30,TGE agar,CFU,-80.69512416574534,-79.7873688867632,0.0,0.0
249,cubic,10,10,0.04157400195484,0.0016263271801256,-79.24016163302721,-78.02982126105103,"2.7872,-1.47539e-05,-3.57174e-07,6.97258e-10",Arthrobacter sp. 62,30,TGE agar,CFU,-80.69512416574534,-79.7873688867632,1.4549625327181275,1.7575476257121778
249,logistic,10,10,0.04157400195484,0.0023937285484566,-77.37488159549753,-76.46712631651539,"5.56154,4.47435e-24,3.61674",Arthrobacter sp. 62,30,TGE agar,CFU,-80.69512416574534,-79.7873688867632,3.3202425702478138,3.3202425702478138
249,gompertz,10,10,0.04157400195484,0.0023937285484567,-77.37488159549719,-76.46712631651505,"7.55892,6.42389e-18,588.617",Arthrobacter sp. 62,30,TGE agar,CFU,-80.69512416574534,-79.7873688867632,3.320242570248155,3.320242570248155
250,quadratic,16,16,0.0602262922846499,0.0020903421930744,-137.0882595184561,-134.77049335173675,"2.75238,-6.02485e-05,2.3515e-07",Arthrobacter sp. 62,37,TGE agar,CFU,-137.0882595184561,-134.77049335173675,0.0,0.0
250,cubic,16,16,0.0602262922846499,0.0020108709609603,-135.70841694549907,-132.61806205653994,"2.74843,4.02532e-05,-1.91553e-07,4.67759e-10",Arthrobacter sp. 62,37,TGE agar,CFU,-137.0882595184561,-134.77049335173675,1.3798425729570454,2.1524312951968056
250,logistic,16,16,0.0602262922846499,0.0028569819038328,-132.0892513914969,-129.77148522477756,"5.58126,6.69057e-05,600",Arthrobacter sp. 62,37,TGE agar,CFU,-137.0882595184561,-134.77049335173675,4.999008126959211,4.999008126959183
250,gompertz,16,16,0.0602262922846499,0.0028570762586236,-132.08872298362604,-129.7709568169067,"7.58572,3.34497e-05,599.999",Arthrobacter sp. 62,37,TGE agar,CFU,-137.0882595184561,-134.77049335173675,4.999536534830071,4.9995365348300425
251,quadratic,17,17,241.30194328074936,7718.108863145988,110.007892151677,112.50753218384564,"37.7428,-0.532938,0.00132911",Arthrobacter aurescens,0,TGE agar,CFU,70.24737889060326,72.7470189227719,39.76051326107374,39.76051326107374
251,cubic,17,17,241.30194328074936,1342.0966541966138,82.26917488751299,85.60202826373785,"-16.7446,0.501926,-0.00291606,4.67062e-06",Arthrobacter aurescens,0,TGE agar,CFU,70.24737889060326,72.7470189227719,12.02179599690973,12.85500934096595
251,logistic,17,17,241.30194328074936,744.3199076791398,70.24737889060326,72.7470189227719,"484.352,0.0167239,595.361",Arthrobacter aurescens,0,TGE agar,CFU,70.24737889060326,72.7470189227719,0.0,0.0
251,gompertz,17,17,241.30194328074936,1075.0488264304909,76.49743626196037,78.99707629412902,"652.053,0.00733279,595.361",Arthrobacter aurescens,0,TGE agar,CFU,70.24737889060326,72.7470189227719,6.250057371357116,6.250057371357116
252,quadratic,11,11,643.610366647103,30439.66378751593,93.18167143430884,94.37535725270396,"-77.5641,3.37846,-0.00333226",Arthrobacter aurescens,7,TGE agar,CFU,68.40065700618537,69.59434282458048,24.78101442812347,24.781014428123484
252,cubic,11,11,643.610366647103,11351.446779446498,84.33125732696621,85.9228384181597,"-19.8904,0.529516,0.0199198,-4.74873e-05",Arthrobacter aurescens,7,TGE agar,CFU,68.40065700618537,69.59434282458048,15.93060032078084,16.32849559357922
252,logistic,11,11,643.610366647103,6352.012438963158,75.94494857241914,77.13863439081425,"632.973,0.0291516,136.312",Arthrobacter aurescens,7,TGE agar,CFU,68.40065700618537,69.59434282458048,7.544291566233767,7.544291566233767
252,gompertz,11,11,643.610366647103,3199.2838707765204,68.40065700618537,69.59434282458048,"648.439,0.0194172,116.38",Arthrobacter aurescens,7,TGE agar,CFU,68.40065700618537,69.59434282458048,0.0,0.0
253,quadratic,8,8,292.6811943725769,4308.743134464354,56.311679862049154,56.55000448708866,"-43.4287,4.13373,-0.0125579",Arthrobacter aurescens,20,TGE agar,CFU,50.6833768819898,50.92170150702931,5.6283029800593525,5.628302980059345
253,cubic,8,8,292.6811943725769,4018.438032439074,57.75365612227155,58.071422288990895,"-35.1467,3.58536,-0.00582259,-1.99774e-05",Arthrobacter aurescens,20,TGE agar,CFU,50.6833768819898,50.92170150702931,7.070279240281749,7.149720781961584
253,logistic,8,8,292.6811943725769,2290.289533423021,51.25593584548439,51.4942604705239,"261.482,0.0854747,54.7336",Arthrobacter aurescens,20,TGE agar,CFU,50.6833768819898,50.92170150702931,0.5725589634945862,0.5725589634945862
253,gompertz,8,8,292.6811943725769,2132.102054124979,50.6833768819898,50.92170150702931,"263.209,0.0574267,47.242",Arthrobacter aurescens,20,TGE agar,CFU,50.6833768819898,50.92170150702931,0.0,0.0
254,quadratic,5,5,643.5842867352153,9501.6358586663,43.74890672989824,42.57722046720054,"-57.8664,7.97577,-2.52112e-05",Arthrobacter aurescens,30,TGE agar,CFU,28.530136635706945,27.35845037300924,15.218770094191292,15.2187700941913
254,logistic,5,5,643.5842867352153,2282.4591513056566,36.61785401702096,35.44616775432326,"637.918,0.0885412,46.4814",Arthrobacter aurescens,30,TGE agar,CFU,28.530136635706945,27.35845037300924,8.087717381314015,8.087717381314022
254,gompertz,5,5,643.5842867352153,452.8066619534616,28.530136635706945,27.35845037300924,"687.381,0.0514002,40.5957",Arthrobacter aurescens,30,TGE agar,CFU,28.530136635706945,27.35845037300924,0.0,0.0
255,quadratic,8,8,43.59138040870407,110.80942085611832,27.02696203836882,27.265286663408325,"0.173508,0.0873572,0.000660453",Arthrobacter aurescens,37,TGE agar,CFU,13.204126100523151,13.442450725562658,13.822835937845667,13.822835937845667
255,cubic,8,8,43.59138040870407,43.07237862754024,21.467523063010603,21.785289229729944,"5.38414,-0.298641,0.00498893,-1.25625e-05",Arthrobacter aurescens,37,TGE agar,CFU,13.204126100523151,13.442450725562658,8.263396962487452,8.342838504167286
255,logistic,8,8,43.59138040870407,19.68697607651545,13.204126100523151,13.442450725562658,"46.9449,0.0454018,133.39",Arthrobacter aurescens,37,TGE agar,CFU,13.204126100523151,13.442450725562658,0.0,0.0
255,gompertz,8,8,43.59138040870407,23.323193802024942,14.560054127318637,14.798378752358142,"47.4813,0.0356347,122.497",Arthrobacter aurescens,37,TGE agar,CFU,13.204126100523151,13.442450725562658,1.3559280267954854,1.3559280267954836
256,quadratic,14,14,72.81258368531421,964.0940588220948,65.24984144278812,67.1670134316339,"15.1489,-0.262702,0.000857254",Arthrobacter citreus,0,TGE agar,CFU,31.46439540432479,33.38156739317056,33.785446038463334,33.78544603846334
256,cubic,14,14,72.81258368531421,182.9855190227188,43.9848956470044,46.54112496546544,"0.66657,0.168644,-0.00164108,3.77126e-06",Arthrobacter citreus,0,TGE agar,CFU,31.46439540432479,33.38156739317056,12.52050024267961,13.15955757229488
256,logistic,14,14,72.81258368531421,95.27660295781668,32.84817718156982,34.76534917041559,"84.9932,0.0396084,388.79",Arthrobacter citreus,0,TGE agar,CFU,31.46439540432479,33.38156739317056,1.3837817772450265,1.3837817772450265
256,gompertz,14,14,72.81258368531421,86.30976259663531,31.46439540432479,33.38156739317056,"95.0372,0.0234467,378.229",Arthrobacter citreus,0,TGE agar,CFU,31.46439540432479,33.38156739317056,0.0,0.0
257,quadratic,10,10,207.80854874214847,4780.25161491912,67.69663370210486,68.604388981087,"-23.1736,0.478168,0.000784158",Arthrobacter citreus,7,TGE agar,CFU,47.68763167383776,48.5953869528199,20.009002028267105,20.009002028267098
257,cubic,10,10,207.80854874214847,1359.2022380976778,57.12068123990984,58.331021611886015,"1.10979,-0.677086,0.00997917,-1.83758e-05",Arthrobacter citreus,7,TGE agar,CFU,47.68763167383776,48.5953869528199,9.433049566072086,9.735634659066115
257,logistic,10,10,207.80854874214847,1042.0787754908492,52.46387726740835,53.37163254639049,"189.659,0.0392507,168.321",Arthrobacter citreus,7,TGE agar,CFU,47.68763167383776,48.5953869528199,4.776245593570593,4.776245593570586
257,gompertz,10,10,207.80854874214847,646.3545940445244,47.68763167383776,48.5953869528199,"200.425,0.0216174,155.426",Arthrobacter citreus,7,TGE agar,CFU,47.68763167383776,48.5953869528199,0.0,0.0
258,quadratic,8,8,562.0752099014975,13857.853330129225,65.65732669345988,65.89565131849938,"-63.0019,4.21702,-0.00601346",Arthrobacter citreus,20,TGE agar,CFU,52.48045654910316,52.71878117414266,13.17687014435672,13.176870144356712
258,cubic,8,8,562.0752099014975,4826.160460830926,59.218919625537,59.53668579225634,"-7.35685,0.113171,0.0389166,-0.000127144",Arthrobacter citreus,20,TGE agar,CFU,52.48045654910316,52.71878117414266,6.738463076433838,6.81790461811368
258,logistic,8,8,562.0752099014975,2669.105323255411,52.48045654910316,52.71878117414266,"549.513,0.0397635,105.116",Arthrobacter citreus,20,TGE agar,CFU,52.48045654910316,52.71878117414266,0.0,0.0
258,gompertz,8,8,562.0752099014975,3030.5092098058785,53.49635518996231,53.73467981500181,"580.165,0.0223647,84.5986",Arthrobacter citreus,20,TGE agar,CFU,52.48045654910316,52.71878117414266,1.0158986408591488,1.0158986408591488
259,quadratic,9,9,205.15427212706248,1891.552618409824,54.13135816230327,54.72303189431193,"-22.2901,2.20871,-0.00505323",Arthrobacter citreus,30,TGE agar,CFU,47.87495106184326,48.46662479385192,6.2564071004600095,6.2564071004600095
259,cubic,9,9,205.15427212706248,1409.279898414665,53.48248608711354,54.27138439645842,"-8.80458,1.16577,0.0102308,-5.886e-05",Arthrobacter citreus,30,TGE agar,CFU,47.87495106184326,48.46662479385192,5.6075350252702805,5.804759602606502
259,logistic,9,9,205.15427212706248,1184.1011737270626,49.91563216716012,50.50730589916878,"190.965,0.0711398,56.6367",Arthrobacter citreus,30,TGE agar,CFU,47.87495106184326,48.46662479385192,2.0406811053168568,2.0406811053168568
259,gompertz,9,9,205.15427212706248,943.8779972018918,47.87495106184326,48.46662479385192,"196.467,0.0390098,49.265",Arthrobacter citreus,30,TGE agar,CFU,47.87495106184326,48.46662479385192,0.0,0.0
260,quadratic,9,9,506.00973929413766,32666.591791907147,79.7719523960515,80.36362612806016,"-66.3926,3.85585,-0.00542528",Arthrobacter citreus,37,TGE agar,CFU,69.82432121921957,70.41599495122823,9.947631176831933,9.947631176831933
260,cubic,9,9,506.00973929413766,28605.58573195807,80.5771943514381,81.36609266078297,"-30.7877,1.67823,0.0198004,-7.53269e-05",Arthrobacter citreus,37,TGE agar,CFU,69.82432121921957,70.41599495122823,10.752873132218525,10.95009770955474
260,logistic,9,9,506.00973929413766,10816.36802751229,69.82432121921957,70.41599495122823,"457.225,0.138913,68.9742",Arthrobacter citreus,37,TGE agar,CFU,69.82432121921957,70.41599495122823,0.0,0.0
260,gompertz,9,9,506.00973929413766,10890.13186550164,69.8854897264107,70.47716345841935,"457.613,0.0783254,62.9393",Arthrobacter citreus,37,TGE agar,CFU,69.82432121921957,70.41599495122823,0.061168507191126764,0.061168507191126764
261,quadratic,19,19,0.0338011242540798,0.0014649606078064,-173.9369521932976,-171.10363525579828,"2.7434,-3.79396e-05,7.01601e-08",Arthrobacter globiformis,0,TGE agar,CFU,-173.9369521932976,-171.10363525579828,0.0,0.0
261,cubic,19,19,0.0338011242540798,0.0014552800364072,-172.0629223120292,-168.28516639536343,"2.74456,-6.84182e-05,2.06452e-07,-1.56109e-10",Arthrobacter globiformis,0,TGE agar,CFU,-173.9369521932976,-171.10363525579828,1.8740298812683989,2.818468860434848
261,logistic,19,19,0.0338011242540798,0.001544484444332,-172.93257783303827,-170.09926089553895,"5.48116,1.47217e-06,287.469",Arthrobacter globiformis,0,TGE agar,CFU,-173.9369521932976,-171.10363525579828,1.0043743602593338,1.0043743602593338
261,gompertz,19,19,0.0338011242540798,0.0015444844443454,-172.93257783287382,-170.0992608953745,"7.44969,7.36085e-07,291.323",Arthrobacter globiformis,0,TGE agar,CFU,-173.9369521932976,-171.10363525579828,1.0043743604237818,1.0043743604237818
262,quadratic,17,17,112.6567841240326,343.05594739112325,57.07956342951018,59.57920346167883,"-5.33519,0.264923,-5.75227e-05",Arthrobacter globiformis,7,TGE agar,CFU,50.227793070869296,52.727433103037946,6.851770358640884,6.851770358640884
262,cubic,17,17,112.6567841240326,236.893207348889,52.78473359160712,56.11758696783198,"-1.03542,0.134518,0.000591743,-8.22162e-07",Arthrobacter globiformis,7,TGE agar,CFU,50.227793070869296,52.727433103037946,2.5569405207378253,3.390153864794037
262,logistic,17,17,112.6567841240326,413.2509177507838,60.24430742873492,62.74394746090357,"116.535,0.0113414,257.403",Arthrobacter globiformis,7,TGE agar,CFU,50.227793070869296,52.727433103037946,10.016514357865624,10.016514357865624
262,gompertz,17,17,112.6567841240326,229.25805127331023,50.227793070869296,52.727433103037946,"130.795,0.00633443,218.567",Arthrobacter globiformis,7,TGE agar,CFU,50.227793070869296,52.727433103037946,0.0,0.0
263,quadratic,8,8,144.5777029338711,411.7391267387969,37.527587356756925,37.76591198179644,"-2.94937,1.15379,-0.00233393",Arthrobacter globiformis,20,TGE agar,CFU,35.57870313942843,35.89646930614777,1.948884217328498,1.8694426756486706
263,cubic,8,8,144.5777029338711,251.3331711652129,35.57870313942843,35.89646930614777,"-9.62765,1.61424,-0.00727214,1.3512e-05",Arthrobacter globiformis,20,TGE agar,CFU,35.57870313942843,35.89646930614777,0.0,0.0
263,logistic,8,8,144.5777029338711,730.5926558074394,42.115316162841694,42.3536407878812,"132.635,0.0372362,68.4304",Arthrobacter globiformis,20,TGE agar,CFU,35.57870313942843,35.89646930614777,6.536613023413267,6.457171481733425
263,gompertz,8,8,144.5777029338711,445.67358382549935,38.16116214046704,38.39948676550654,"136.662,0.0233021,52.2072",Arthrobacter globiformis,20,TGE agar,CFU,35.57870313942843,35.89646930614777,2.5824590010386146,2.503017459358766
264,quadratic,8,8,197.61819952278915,593.9251228605073,40.45849371157375,40.69681833661325,"-6.77684,1.81914,-0.0040573",Arthrobacter globiformis,30,TGE agar,CFU,35.94335790253556,36.18168252757506,4.515135809038192,4.515135809038185
264,cubic,8,8,197.61819952278915,592.634869350235,42.44109546417243,42.75886163089177,"-6.24006,1.78237,-0.00360935,-1.31857e-06",Arthrobacter globiformis,30,TGE agar,CFU,35.94335790253556,36.18168252757506,6.4977375616368676,6.577179103316709
264,logistic,8,8,197.61819952278915,354.740913850252,36.33556928965663,36.573893914696136,"194.599,0.0407642,68.9119",Arthrobacter globiformis,30,TGE agar,CFU,35.94335790253556,36.18168252757506,0.3922113871210726,0.3922113871210726
264,gompertz,8,8,197.61819952278915,337.7686789887178,35.94335790253556,36.18168252757506,"199.145,0.0242188,53.649",Arthrobacter globiformis,30,TGE agar,CFU,35.94335790253556,36.18168252757506,0.0,0.0
265,quadratic,7,7,222.44282653865403,761.0062735863443,38.82112016850847,38.6588506156744,"14.1691,2.97769,-0.0101412",Arthrobacter globiformis,37,TGE agar,CFU,31.485023173079504,31.26866376930076,7.336096995428967,7.390186846373645
