curve_num,curve_id,Species,Temp,Medium,Rep,PopBio_units,n_points,time_min,time_max,pop_min,pop_max
223,"Serratia marcescens_15_UHT Skim Milk_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185._1",Serratia marcescens,15,UHT Skim Milk,1,N,5,-0.136534304244151,2833.22334736602,0.978836777223656,2765.93410806747
224,"Serratia marcescens_6_Pasteurised Full-fat Milk_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185._1",Serratia marcescens,6,Pasteurised Full-fat Milk,1,N,8,0.0,12080.8076468693,1.0,734.574309729187
225,"Serratia marcescens_6_UHT Full-fat Milk_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185._1",Serratia marcescens,6,UHT Full-fat Milk,1,N,7,24.6160455375375,9244.16281817205,1.01036372073517,1032.73250306457
226,"Serratia marcescens_10_Pasteurised Full-fat Milk_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185._1",Serratia marcescens,10,Pasteurised Full-fat Milk,1,N,5,24.6160455375375,4103.40457523359,1.01036372073517,1225.83024456748
227,"Serratia marcescens_10_UHT Full-fat Milk_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185._1",Serratia marcescens,10,UHT Full-fat Milk,1,N,4,24.4871657179674,3987.92825690044,0.999785223368523,2166.36872640319
228,"Serratia marcescens_15_Pasteurised Full-fat Milk_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185._1",Serratia marcescens,15,Pasteurised Full-fat Milk,1,N,5,0.0,3009.3437869187,1.0,2352.12847604084
229,"Serratia marcescens_15_UHT Full-fat Milk_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185._1",Serratia marcescens,15,UHT Full-fat Milk,1,N,6,24.6160455375375,2837.93362689292,1.01036372073517,2355.66779165304
230,"Serratia marcescens_6_Pasteurised Double Cream_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185._1",Serratia marcescens,6,Pasteurised Double Cream,1,N,6,-25.2631578947403,8265.89025755879,1.0,591.687558881871
231,"Serratia marcescens_6_UHT Double Cream_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185._1",Serratia marcescens,6,UHT Double Cream,1,N,8,25.2631578947348,11146.1590145577,1.0,604.41153735083
232,"Serratia marcescens_10_Pasteurised Double Cream_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185._1",Serratia marcescens,10,Pasteurised Double Cream,1,N,4,0.134378499440572,2834.31131019037,1.01069508575999,591.687558881872
233,"Serratia marcescens_10_UHT Double Cream_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185._1",Serratia marcescens,10,UHT Double Cream,1,N,4,0.0,4185.48712206047,1.0,1557.85293697073
234,"Serratia marcescens_15_Pasteurised Double Cream_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185._1",Serratia marcescens,15,Pasteurised Double Cream,1,N,6,0.134378499440572,2925.82306830907,1.01069508575999,2054.23660152016
235,"Serratia marcescens_15_UHT Double Cream_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185._1",Serratia marcescens,15,UHT Double Cream,1,N,6,0.134378499440572,2904.99440089586,1.01069508575999,2918.20331923669
236,"Arthrobacter sp. 77_0_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",Arthrobacter sp. 77,0,TGE agar,1,CFU,19,5.18714401952803,601.444263628966,2.71778251445753,455.682528803618
237,"Arthrobacter sp. 77_7_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",Arthrobacter sp. 77,7,TGE agar,1,CFU,13,1.72904800650952,461.482912937347,2.71811538026665,592.983744978767
238,"Arthrobacter sp. 77_20_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",Arthrobacter sp. 77,20,TGE agar,1,CFU,7,3.46826688364524,99.5423108218064,2.74697898904412,281.299425104086
239,"Arthrobacter sp. 77_30_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",Arthrobacter sp. 77,30,TGE agar,1,CFU,10,1.73921887713601,213.598454027665,2.74563363418563,262.862954677587
240,"Arthrobacter sp. 77_37_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",Arthrobacter sp. 77,37,TGE agar,1,CFU,17,1.7290480065094,601.729048006509,2.6856875223971,2.73866517317607
241,"Arthrobacter sp. 88_0_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",Arthrobacter sp. 88,0,TGE agar,1,CFU,13,74.9972296212995,530.398236807867,2.74827930035945,134.438790476904
242,"Arthrobacter sp. 88_7_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",Arthrobacter sp. 88,7,TGE agar,1,CFU,9,1.59327557264757,337.222808220022,2.74500118680927,192.27475508146
243,"Arthrobacter sp. 88_20_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",Arthrobacter sp. 88,20,TGE agar,1,CFU,14,3.18901370414002,271.460174267081,2.74507240855334,1308.27406225959
244,"Arthrobacter sp. 88_30_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",Arthrobacter sp. 88,30,TGE agar,1,CFU,11,30.3165619395114,269.948163136315,2.74628346097306,959.700418926148
245,"Arthrobacter sp. 88_37_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",Arthrobacter sp. 88,37,TGE agar,1,CFU,16,1.59327557264757,599.997537441155,2.72449534525147,2.78510373825028
246,"Arthrobacter sp. 62_0_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",Arthrobacter sp. 62,0,TGE agar,1,CFU,18,0.0,601.626016260162,2.73093667864603,523.483270316647
247,"Arthrobacter sp. 62_7_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",Arthrobacter sp. 62,7,TGE agar,1,CFU,12,1.6260162601626,458.536585365854,2.74565157613925,743.999772151028
248,"Arthrobacter sp. 62_20_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",Arthrobacter sp. 62,20,TGE agar,1,CFU,9,1.6260162601626,117.073170731707,2.74565157613925,715.102674315934
249,"Arthrobacter sp. 62_30_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",Arthrobacter sp. 62,30,TGE agar,1,CFU,10,3.2520325203252,588.617886178862,2.76327983209771,2.80485383405255
250,"Arthrobacter sp. 62_37_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",Arthrobacter sp. 62,37,TGE agar,1,CFU,16,1.6260162601626,600.0,2.74054046775945,2.8007667600441
251,"Arthrobacter aurescens_0_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",Arthrobacter aurescens,0,TGE agar,1,CFU,17,23.1958762886598,595.360824742268,2.74436174034663,244.046305021096
252,"Arthrobacter aurescens_7_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",Arthrobacter aurescens,7,TGE agar,1,CFU,11,1.54639175257734,334.020618556701,2.71828182845905,646.328648475562
253,"Arthrobacter aurescens_20_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",Arthrobacter aurescens,20,TGE agar,1,CFU,8,3.09278350515464,236.59793814433,2.71828182845905,295.399476201036
254,"Arthrobacter aurescens_30_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",Arthrobacter aurescens,30,TGE agar,1,CFU,5,3.09278350515464,91.2371134020619,2.74436174034663,646.328648475562
255,"Arthrobacter aurescens_37_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",Arthrobacter aurescens,37,TGE agar,1,CFU,8,3.09278350515464,218.041237113402,2.74436174034663,46.3357421490507
256,"Arthrobacter citreus_0_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",Arthrobacter citreus,0,TGE agar,1,CFU,14,1.5516700678572,438.942646383754,2.72250258330189,75.5350862686161
257,"Arthrobacter citreus_7_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",Arthrobacter citreus,7,TGE agar,1,CFU,10,1.5516700678572,342.275510064948,2.74424548186552,210.552794224014
258,"Arthrobacter citreus_20_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",Arthrobacter citreus,20,TGE agar,1,CFU,8,1.5516700678572,223.857722671927,2.74424548186552,564.819455383363
259,"Arthrobacter citreus_30_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",Arthrobacter citreus,30,TGE agar,1,CFU,9,3.10334013571435,169.75106921612,2.77052535688952,207.924797483952
260,"Arthrobacter citreus_37_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",Arthrobacter citreus,37,TGE agar,1,CFU,9,3.10879416055741,222.333322728285,2.71834877343238,508.72808806757
261,"Arthrobacter globiformis_0_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",Arthrobacter globiformis,0,TGE agar,1,CFU,19,1.56249999999994,598.4375,2.72352356937694,2.75732469363102
262,"Arthrobacter globiformis_7_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",Arthrobacter globiformis,7,TGE agar,1,CFU,17,3.125,526.5625,2.7443171508514,115.401101274884
263,"Arthrobacter globiformis_20_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",Arthrobacter globiformis,20,TGE agar,1,CFU,8,3.12499999999997,239.0625,2.77080979773788,147.348512731609
264,"Arthrobacter globiformis_30_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",Arthrobacter globiformis,30,TGE agar,1,CFU,8,3.12499999999997,237.5,2.77080979773788,200.389009320527
265,"Arthrobacter globiformis_37_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",Arthrobacter globiformis,37,TGE agar,1,CFU,7,1.56249999999994,189.0625,2.77087912181498,225.213705660469
266,"Arthrobacter simplex_0_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",Arthrobacter simplex,0,TGE agar,1,CFU,18,3.13649903627126,598.460954383506,2.72295772781862,2.77098952725797
267,"Arthrobacter simplex_7_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",Arthrobacter simplex,7,TGE agar,1,CFU,14,4.69890777407863,527.685298755914,2.7437914465558,316.550203321267
268,"Arthrobacter simplex_20_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",Arthrobacter simplex,20,TGE agar,1,CFU,7,3.14818059692777,241.974767828982,2.77036840508114,389.085575921975
269,"Arthrobacter simplex_30_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",Arthrobacter simplex,30,TGE agar,1,CFU,8,3.14818059692777,266.949944512587,2.77036840508114,373.530296311879
270,"Arthrobacter simplex_37_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",Arthrobacter simplex,37,TGE agar,1,CFU,8,3.15986215758426,217.104725191286,2.79699377885925,432.738611861733
271,"Lactobacillus plantarum_8_MRS broth_Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61._1",Lactobacillus plantarum,8,MRS broth,1,N,11,-0.876301207061971,337.473331519638,47.3272189063536,764.847155202313
272,"Lactobacillus plantarum_12_MRS broth_Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61._1",Lactobacillus plantarum,12,MRS broth,1,N,16,0.950758172367898,368.905625796475,88.1457908772029,1971189388.87363
273,"Lactobacillus plantarum_16_MRS broth_Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61._1",Lactobacillus plantarum,16,MRS broth,1,N,18,0.94503071349817,124.698234510803,83.6723083825988,2119130664.18869
274,"Lactobacillus plantarum_20_MRS broth_Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61._1",Lactobacillus plantarum,20,MRS broth,1,N,16,1.8843339681267,80.310428270737,103.065397867895,3546849027.97338
275,"Lactobacillus plantarum_30_MRS broth_Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61._1",Lactobacillus plantarum,30,MRS broth,1,N,13,1.41468234081239,34.5766691962943,92.8639852363534,7701034689.0936
276,"Weissella viridescens_4_MRS broth_Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61._1",Weissella viridescens,4,MRS broth,1,N,9,0.937866354044502,383.118405627198,35.2937209364775,108878.686522555
277,"Weissella viridescens_8_MRS broth_Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61._1",Weissella viridescens,8,MRS broth,1,N,20,0.937866354044473,337.162954279015,39.2553621304904,417077044.644869
278,"Weissella viridescens_12_MRS broth_Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61._1",Weissella viridescens,12,MRS broth,1,N,14,1.40679953106678,128.018757327081,48.5595873508849,953024843.747442
279,"Weissella viridescens_16_MRS broth_Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61._1",Weissella viridescens,16,MRS broth,1,N,17,2.81359906213356,96.1313012895662,66.8033688236728,1720052607.18758
280,"Weissella viridescens_20_MRS broth_Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61._1",Weissella viridescens,20,MRS broth,1,N,15,1.87573270808903,58.147713950762,82.6524266572566,1727792637.38751
281,"Weissella viridescens_30_MRS broth_Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61._1",Weissella viridescens,30,MRS broth,1,N,14,-0.468933177022336,30.94958968347,41.4076900447241,1478475784.4209
282,"Lactobacillus sakei_4_MRS broth_Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61._1",Lactobacillus sakei,4,MRS broth,1,N,9,0.48250904704463,339.686369119421,44.309929369801,50220.3611566343
283,"Lactobacillus sakei_8_MRS broth_Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61._1",Lactobacillus sakei,8,MRS broth,1,N,19,6.27261761158023,383.594692400482,58.31935721413,201415222.917051
284,"Lactobacillus sakei_12_MRS broth_Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61._1",Lactobacillus sakei,12,MRS broth,1,N,13,0.0,145.235223160434,46.8126678173278,938075185.936344
285,"Lactobacillus sakei_16_MRS broth_Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61._1",Lactobacillus sakei,16,MRS broth,1,N,14,0.0,102.291917973462,90.5130922052733,1716814307.69152
286,"Lactobacillus sakei_20_MRS broth_Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61._1",Lactobacillus sakei,20,MRS broth,1,N,13,-0.48250904704463,57.9010856453559,132.968185136938,1813784382.71159
287,"Lactobacillus sakei_30_MRS broth_Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61._1",Lactobacillus sakei,30,MRS broth,1,N,11,0.0,33.2931242460796,49.4567673508644,2138812239.27019
288,"Oscillatoria agardhii Strain 97_15_Z8_Sivonen, K., 1990. Effects of light, temperature, nitrate, orthophosphate, and bacteria on growth of and hepatotoxin production by Oscillatoria agardhii strains. Appl. Environ. Microbiol., 56(9), pp.2658-2666._1",Oscillatoria agardhii Strain 97,15,Z8,1,DryWeight,7,0.0638097966962192,506.545675047145,1.11971188940429,4.27469078627769
289,"Oscillatoria agardhii Strain 97_20_Z8_Sivonen, K., 1990. Effects of light, temperature, nitrate, orthophosphate, and bacteria on growth of and hepatotoxin production by Oscillatoria agardhii strains. Appl. Environ. Microbiol., 56(9), pp.2658-2666._1",Oscillatoria agardhii Strain 97,20,Z8,1,DryWeight,7,0.0638097966962619,506.646427357718,1.11971188940429,4.38411471328421
290,"Oscillatoria agardhii Strain 97_25_Z8_Sivonen, K., 1990. Effects of light, temperature, nitrate, orthophosphate, and bacteria on growth of and hepatotoxin production by Oscillatoria agardhii strains. Appl. Environ. Microbiol., 56(9), pp.2658-2666._1",Oscillatoria agardhii Strain 97,25,Z8,1,DryWeight,6,0.0638097966962619,434.081254872694,1.11971188940429,5.54762533237058
291,"Oscillatoria agardhii Strain 97_30_Z8_Sivonen, K., 1990. Effects of light, temperature, nitrate, orthophosphate, and bacteria on growth of and hepatotoxin production by Oscillatoria agardhii strains. Appl. Environ. Microbiol., 56(9), pp.2658-2666._1",Oscillatoria agardhii Strain 97,30,Z8,1,DryWeight,6,0.067168207048681,433.429723264322,1.12503106723449,3.05330841899791
292,"Oscillatoria agardhii StrainCYA 128_15_Z8_Sivonen, K., 1990. Effects of light, temperature, nitrate, orthophosphate, and bacteria on growth of and hepatotoxin production by Oscillatoria agardhii strains. Appl. Environ. Microbiol., 56(9), pp.2658-2666._1",Oscillatoria agardhii StrainCYA 128,15,Z8,1,DryWeight,7,1.18956438487308,504.693633317377,1.72962188903916,3.73402205593353
293,"Oscillatoria agardhii StrainCYA 128_20_Z8_Sivonen, K., 1990. Effects of light, temperature, nitrate, orthophosphate, and bacteria on growth of and hepatotoxin production by Oscillatoria agardhii strains. Appl. Environ. Microbiol., 56(9), pp.2658-2666._1",Oscillatoria agardhii StrainCYA 128,20,Z8,1,DryWeight,7,1.19291527046427,503.034944949737,1.71323767456612,4.52396657244525
294,"Oscillatoria agardhii StrainCYA 128_25_Z8_Sivonen, K., 1990. Effects of light, temperature, nitrate, orthophosphate, and bacteria on growth of and hepatotoxin production by Oscillatoria agardhii strains. Appl. Environ. Microbiol., 56(9), pp.2658-2666._1",Oscillatoria agardhii StrainCYA 128,25,Z8,1,DryWeight,7,1.19291527046431,502.800382958354,1.83749811749399,5.62220470033075
295,"Oscillatoria agardhii StrainCYA 128_30_Z8_Sivonen, K., 1990. Effects of light, temperature, nitrate, orthophosphate, and bacteria on growth of and hepatotoxin production by Oscillatoria agardhii strains. Appl. Environ. Microbiol., 56(9), pp.2658-2666._1",Oscillatoria agardhii StrainCYA 128,30,Z8,1,DryWeight,7,1.18956438487308,502.833891814265,1.84626348837631,5.36091436984208
296,"Pseudomonas sp._15_APT Broth_Stannard, C.J., Williams, A.P. and Gibbs, P.A., 1985. Temperature/growth relationships for psychrotrophic food-spoilage bacteria. Food Microbiology, 2(2), pp.115-122._1",Pseudomonas sp.,15,APT Broth,1,CFU,8,0.0,90.9742312482038,1.0,1032728.14726171
297,"Pseudomonas sp._12_APT Broth_Stannard, C.J., Williams, A.P. and Gibbs, P.A., 1985. Temperature/growth relationships for psychrotrophic food-spoilage bacteria. Food Microbiology, 2(2), pp.115-122._1",Pseudomonas sp.,12,APT Broth,1,CFU,8,-0.258645464124918,93.2943768560206,1.03272814726172,760534.432499603
298,"Pseudomonas sp._8_APT Broth_Stannard, C.J., Williams, A.P. and Gibbs, P.A., 1985. Temperature/growth relationships for psychrotrophic food-spoilage bacteria. Food Microbiology, 2(2), pp.115-122._1",Pseudomonas sp.,8,APT Broth,1,CFU,5,-0.258645464124918,190.72708113804,1.03272814726172,3455107.2945922
299,"Pseudomonas sp._6_APT Broth_Stannard, C.J., Williams, A.P. and Gibbs, P.A., 1985. Temperature/growth relationships for psychrotrophic food-spoilage bacteria. Food Microbiology, 2(2), pp.115-122._1",Pseudomonas sp.,6,APT Broth,1,CFU,6,-0.273972602739725,190.707922214771,1.0,1674080.0609081
300,"Pseudomonas sp._4_APT Broth_Stannard, C.J., Williams, A.P. and Gibbs, P.A., 1985. Temperature/growth relationships for psychrotrophic food-spoilage bacteria. Food Microbiology, 2(2), pp.115-122._1",Pseudomonas sp.,4,APT Broth,1,CFU,5,0.0,262.170706006322,1.0,2424462.01708232
301,"Pseudomonas sp._2_APT Broth_Stannard, C.J., Williams, A.P. and Gibbs, P.A., 1985. Temperature/growth relationships for psychrotrophic food-spoilage bacteria. Food Microbiology, 2(2), pp.115-122._1",Pseudomonas sp.,2,APT Broth,1,CFU,7,-0.250981894817507,378.628221093974,1.04949173070025,560082.171238539
302,"Lactobaciulus plantarum_10_MRS_Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213._1",Lactobaciulus plantarum,10,MRS,1,N,151,1.48665549708571,345.07029166765,1.174915149451,7072.42870947292
303,"Lactobaciulus plantarum_15_MRS_Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213._1",Lactobaciulus plantarum,15,MRS,1,N,88,1.51969228590983,124.750011798853,2.47934036545174,25068.9729659811
304,"Lactobaciulus plantarum_20_MRS_Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213._1",Lactobaciulus plantarum,20,MRS,1,N,108,0.994436867528478,56.1367785553096,1.33931096317057,21271.2710320127
305,"Lactobaciulus plantarum_25_MRS_Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213._1",Lactobaciulus plantarum,25,MRS,1,N,89,0.0573553724096918,51.9557473900689,2.18261925744977,27151.7357484672
